Oppdrag_ID,Dato_og_Tid,Time,Skift,Er_helg,c_eff,bind_min,n_aktive,kap_prosedyre,kap_beste_evne,Overordnet_oppdragstype
2989017,2025-03-20 14:44:05,14,Dag,False,3,17.083333333333336,1,Degradert,Normal,Unødige og falske utrykninger
2989052,2025-03-20 14:59:11,14,Dag,False,3,25.6,2,Svikt,Degradert,Andre typer oppdrag
2989167,2025-03-20 15:49:50,15,Dag,False,3,22.666666666666668,0,Normal,Normal,Ulykke
2989193,2025-03-20 15:51:54,15,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
2989185,2025-03-20 16:00:29,16,Dag,False,3,13.366666666666667,2,Svikt,Degradert,Unødige og falske utrykninger
2989211,2025-03-20 16:11:37,16,Dag,False,3,13.516666666666667,2,Svikt,Degradert,Unødige og falske utrykninger
2989226,2025-03-20 16:17:51,16,Dag,False,3,12.966666666666667,1,Degradert,Normal,Ulykke
2989405,2025-03-20 18:09:03,18,Dag,False,3,16.95,0,Normal,Normal,Brann
2989430,2025-03-20 18:22:30,18,Dag,False,3,18.016666666666666,1,Degradert,Normal,Brann
2989558,2025-03-20 19:53:30,19,Natt,False,2,20.516666666666666,0,Normal,Normal,Andre typer oppdrag
2989609,2025-03-20 20:02:51,20,Natt,False,2,98.26666666666667,1,Svikt,Degradert,Andre typer oppdrag
2989639,2025-03-20 22:04:10,22,Natt,False,2,16.633333333333333,0,Normal,Normal,Unødige og falske utrykninger
2989667,2025-03-20 23:16:33,23,Natt,False,2,7.3,0,Normal,Normal,Unødige og falske utrykninger
2989679,2025-03-20 23:41:44,23,Natt,False,2,12.966666666666667,0,Normal,Normal,Brann
2989735,2025-03-21 03:16:01,3,Natt,False,2,16.71666666666667,0,Normal,Normal,Brann
2989752,2025-03-21 05:34:03,5,Natt,False,2,17.916666666666664,0,Normal,Normal,Unødige og falske utrykninger
2989774,2025-03-21 06:59:48,6,Natt,False,2,11.2,0,Normal,Normal,Unødige og falske utrykninger
2989778,2025-03-21 07:01:56,7,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
2989843,2025-03-21 07:42:52,7,Dag,False,3,7.766666666666667,0,Normal,Normal,Unødige og falske utrykninger
2989854,2025-03-21 07:50:01,7,Dag,False,3,14.116666666666667,1,Degradert,Normal,Brann
2990066,2025-03-21 09:28:16,9,Dag,False,3,20.416666666666668,0,Normal,Normal,Unødige og falske utrykninger
2990327,2025-03-21 10:51:13,10,Dag,False,3,15.65,0,Normal,Normal,Ulykke
2990459,2025-03-21 11:45:15,11,Dag,False,3,14.983333333333333,0,Normal,Normal,Unødige og falske utrykninger
2990535,2025-03-21 11:45:27,11,Dag,False,3,33.016666666666666,1,Degradert,Normal,Unødige og falske utrykninger
2990547,2025-03-21 12:13:48,12,Dag,False,3,10.833333333333332,1,Degradert,Normal,Brann
2990709,2025-03-21 13:27:29,13,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2990740,2025-03-21 13:39:26,13,Dag,False,3,12.966666666666667,1,Degradert,Normal,Ulykke
2990752,2025-03-21 13:41:48,13,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
2990934,2025-03-21 15:11:38,15,Dag,False,3,18.933333333333334,0,Normal,Normal,Ulykke
2990948,2025-03-21 15:15:21,15,Dag,False,3,14.316666666666666,1,Degradert,Normal,Brann
2991121,2025-03-21 17:18:19,17,Dag,False,3,12.916666666666666,0,Normal,Normal,Andre typer oppdrag
2991342,2025-03-21 19:27:32,19,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2991422,2025-03-21 20:40:32,20,Natt,False,2,14.85,0,Normal,Normal,Brann
2991433,2025-03-21 20:52:12,20,Natt,False,2,11.916666666666666,1,Svikt,Degradert,Brann
2991518,2025-03-21 23:14:42,23,Natt,False,2,10.1,0,Normal,Normal,Unødige og falske utrykninger
2991534,2025-03-21 23:50:01,23,Natt,False,2,12.333333333333334,0,Normal,Normal,Brann
2991552,2025-03-22 00:04:23,0,Natt,True,2,11.983333333333333,0,Normal,Normal,Andre typer oppdrag
2991581,2025-03-22 01:44:46,1,Natt,True,2,10.05,0,Normal,Normal,Unødige og falske utrykninger
2991583,2025-03-22 01:58:11,1,Natt,True,2,16.05,0,Normal,Normal,Brann
2991614,2025-03-22 05:16:22,5,Natt,True,2,19.883333333333333,0,Normal,Normal,Andre typer oppdrag
2991617,2025-03-22 05:45:05,5,Natt,True,2,21.166666666666668,0,Normal,Normal,Ulykke
2991640,2025-03-22 07:12:37,7,Dag,True,2,9.05,0,Normal,Normal,Unødige og falske utrykninger
2991653,2025-03-22 07:43:57,7,Dag,True,2,30.616666666666667,0,Normal,Normal,Andre typer oppdrag
2991748,2025-03-22 09:24:01,9,Dag,True,2,12.966666666666667,0,Normal,Normal,Brann
2991810,2025-03-22 10:07:29,10,Dag,True,2,12.266666666666667,0,Normal,Normal,Andre typer oppdrag
2991922,2025-03-22 11:29:31,11,Dag,True,2,23.483333333333334,0,Normal,Normal,Ulykke
2991979,2025-03-22 12:10:48,12,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2992020,2025-03-22 12:31:38,12,Dag,True,2,15.366666666666667,0,Normal,Normal,Ulykke
2992128,2025-03-22 13:44:18,13,Dag,True,2,19.133333333333333,0,Normal,Normal,Andre typer oppdrag
2992136,2025-03-22 13:47:55,13,Dag,True,2,43.93333333333333,1,Svikt,Degradert,Brann
2992134,2025-03-22 13:49:03,13,Dag,True,2,12.966666666666667,2,Svikt,Svikt,110-oppdrag uten involvering av brannvesen
2992154,2025-03-22 14:07:21,14,Dag,True,2,36.43333333333333,1,Svikt,Degradert,Brann
2992250,2025-03-22 15:11:20,15,Dag,True,2,7.883333333333334,0,Normal,Normal,Unødige og falske utrykninger
2992465,2025-03-22 17:47:47,17,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2992529,2025-03-22 18:19:05,18,Dag,True,2,9.4,0,Normal,Normal,Unødige og falske utrykninger
2992579,2025-03-22 18:35:44,18,Dag,True,2,14.733333333333333,0,Normal,Normal,Unødige og falske utrykninger
2992618,2025-03-22 19:00:13,19,Natt,True,2,11.333333333333334,0,Normal,Normal,Unødige og falske utrykninger
2992696,2025-03-22 20:09:18,20,Natt,True,2,9.933333333333334,0,Normal,Normal,Unødige og falske utrykninger
2992706,2025-03-22 20:31:51,20,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2992710,2025-03-22 20:37:04,20,Natt,True,2,21.283333333333335,1,Svikt,Degradert,Brann
2992723,2025-03-22 21:09:56,21,Natt,True,2,9.6,0,Normal,Normal,Unødige og falske utrykninger
2992760,2025-03-22 21:49:16,21,Natt,True,2,11.766666666666667,0,Normal,Normal,Unødige og falske utrykninger
2992767,2025-03-22 21:57:17,21,Natt,True,2,12.083333333333334,1,Svikt,Degradert,Unødige og falske utrykninger
2992808,2025-03-22 23:07:29,23,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2992849,2025-03-23 00:55:17,0,Natt,True,2,11.5,0,Normal,Normal,Unødige og falske utrykninger
2992853,2025-03-23 01:00:34,1,Natt,True,2,12.966666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
2992877,2025-03-23 01:51:19,1,Natt,True,2,15.5,0,Normal,Normal,Brann
2992884,2025-03-23 02:32:18,2,Natt,True,2,13.833333333333334,0,Normal,Normal,Unødige og falske utrykninger
2992895,2025-03-23 03:22:15,3,Natt,True,2,19.75,0,Normal,Normal,Ulykke
2992896,2025-03-23 03:25:02,3,Natt,True,2,24.633333333333333,1,Svikt,Degradert,Unødige og falske utrykninger
2993036,2025-03-23 09:15:50,9,Dag,True,2,19.166666666666668,0,Normal,Normal,Brann
2993116,2025-03-23 10:42:06,10,Dag,True,2,14.9,0,Normal,Normal,Andre typer oppdrag
2993463,2025-03-23 14:48:23,14,Dag,True,2,51.46666666666667,0,Normal,Normal,Ulykke
2993533,2025-03-23 15:38:58,15,Dag,True,2,12.966666666666667,1,Svikt,Degradert,Brann
2993627,2025-03-23 16:47:35,16,Dag,True,2,12.2,0,Normal,Normal,Brann
2993679,2025-03-23 17:28:24,17,Dag,True,2,13.566666666666666,0,Normal,Normal,Andre typer oppdrag
2993702,2025-03-23 17:55:36,17,Dag,True,2,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
2993792,2025-03-23 19:33:51,19,Natt,True,2,10.633333333333333,0,Normal,Normal,Brann
2993821,2025-03-23 19:54:39,19,Natt,True,2,13.45,0,Normal,Normal,Ulykke
2993860,2025-03-23 20:58:57,20,Natt,True,2,12.966666666666667,0,Normal,Normal,Brann
2993898,2025-03-23 21:05:42,21,Natt,True,2,11.383333333333333,1,Svikt,Degradert,Ulykke
2993943,2025-03-23 22:47:53,22,Natt,True,2,23.2,0,Normal,Normal,Ulykke
2993952,2025-03-23 23:54:01,23,Natt,True,2,9.983333333333334,0,Normal,Normal,Ulykke
2993964,2025-03-24 00:40:53,0,Natt,False,2,12.266666666666667,0,Normal,Normal,Unødige og falske utrykninger
2993994,2025-03-24 03:56:27,3,Natt,False,2,26.766666666666666,0,Normal,Normal,Brann
2994004,2025-03-24 05:28:28,5,Natt,False,2,9.533333333333333,0,Normal,Normal,Brann
2994054,2025-03-24 08:21:36,8,Dag,False,3,12.966666666666667,0,Normal,Normal,Brann
2994229,2025-03-24 08:58:33,8,Dag,False,3,12.216666666666667,0,Normal,Normal,Andre typer oppdrag
2994493,2025-03-24 10:34:32,10,Dag,False,3,10.066666666666666,0,Normal,Normal,Unødige og falske utrykninger
2994556,2025-03-24 10:59:28,10,Dag,False,3,11.066666666666666,0,Normal,Normal,Brann
2994588,2025-03-24 11:13:01,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
2994794,2025-03-24 12:29:42,12,Dag,False,3,14.8,0,Normal,Normal,Unødige og falske utrykninger
2994803,2025-03-24 12:31:22,12,Dag,False,3,21.0,1,Degradert,Normal,Unødige og falske utrykninger
2994809,2025-03-24 12:35:47,12,Dag,False,3,12.966666666666667,2,Svikt,Degradert,Unødige og falske utrykninger
2994835,2025-03-24 12:43:07,12,Dag,False,3,14.183333333333334,3,Svikt,Svikt,Brann
2994871,2025-03-24 12:58:57,12,Dag,False,3,36.18333333333333,0,Normal,Normal,Ulykke
2994905,2025-03-24 13:14:58,13,Dag,False,3,9.916666666666668,1,Degradert,Normal,Unødige og falske utrykninger
2995038,2025-03-24 14:06:34,14,Dag,False,3,9.15,0,Normal,Normal,Unødige og falske utrykninger
2995125,2025-03-24 14:49:28,14,Dag,False,3,13.633333333333333,0,Normal,Normal,Brann
2995355,2025-03-24 17:39:50,17,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2995361,2025-03-24 17:43:29,17,Dag,False,3,8.25,1,Degradert,Normal,Unødige og falske utrykninger
2995511,2025-03-24 20:04:28,20,Natt,False,2,27.016666666666666,0,Normal,Normal,Ulykke
2995581,2025-03-24 21:28:05,21,Natt,False,2,12.966666666666667,0,Normal,Normal,Ulykke
2995589,2025-03-24 21:56:08,21,Natt,False,2,25.666666666666668,0,Normal,Normal,Brann
2995695,2025-03-25 05:16:28,5,Natt,False,2,12.583333333333334,0,Normal,Normal,Unødige og falske utrykninger
2995799,2025-03-25 07:44:18,7,Dag,False,3,39.333333333333336,0,Normal,Normal,Andre typer oppdrag
2995781,2025-03-25 07:46:48,7,Dag,False,3,10.416666666666668,1,Degradert,Normal,Unødige og falske utrykninger
2996057,2025-03-25 09:35:14,9,Dag,False,3,8.216666666666667,0,Normal,Normal,Unødige og falske utrykninger
2996222,2025-03-25 10:22:21,10,Dag,False,3,20.05,0,Normal,Normal,Ulykke
2996365,2025-03-25 11:14:29,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2996460,2025-03-25 11:52:44,11,Dag,False,3,26.983333333333334,0,Normal,Normal,Ulykke
2996518,2025-03-25 12:11:17,12,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
2996576,2025-03-25 12:35:20,12,Dag,False,3,12.55,0,Normal,Normal,Brann
2996837,2025-03-25 14:05:03,14,Dag,False,3,15.05,0,Normal,Normal,Ulykke
2996992,2025-03-25 15:10:41,15,Dag,False,3,16.733333333333334,0,Normal,Normal,Ulykke
2997018,2025-03-25 15:30:34,15,Dag,False,3,12.85,0,Normal,Normal,Ulykke
2997121,2025-03-25 16:43:03,16,Dag,False,3,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
2997144,2025-03-25 17:01:08,17,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2997148,2025-03-25 17:03:13,17,Dag,False,3,11.25,1,Degradert,Normal,Brann
2997196,2025-03-25 17:35:16,17,Dag,False,3,11.45,0,Normal,Normal,Unødige og falske utrykninger
2997258,2025-03-25 18:11:21,18,Dag,False,3,10.466666666666667,0,Normal,Normal,Unødige og falske utrykninger
2997281,2025-03-25 18:18:27,18,Dag,False,3,19.483333333333334,1,Degradert,Normal,Unødige og falske utrykninger
2997296,2025-03-25 18:26:59,18,Dag,False,3,8.316666666666666,1,Degradert,Normal,Unødige og falske utrykninger
2997530,2025-03-25 23:08:13,23,Natt,False,2,12.016666666666667,0,Normal,Normal,Brann
2997543,2025-03-25 23:34:07,23,Natt,False,2,11.9,0,Normal,Normal,Unødige og falske utrykninger
2997544,2025-03-25 23:35:51,23,Natt,False,2,12.966666666666667,1,Svikt,Degradert,Brann
2997554,2025-03-26 00:06:37,0,Natt,False,2,11.983333333333333,0,Normal,Normal,Unødige og falske utrykninger
2997592,2025-03-26 03:54:31,3,Natt,False,2,10.45,0,Normal,Normal,Unødige og falske utrykninger
2997755,2025-03-26 08:15:55,8,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2998000,2025-03-26 09:48:49,9,Dag,False,3,12.1,0,Normal,Normal,Brann
2998124,2025-03-26 10:25:28,10,Dag,False,3,9.783333333333333,0,Normal,Normal,Unødige og falske utrykninger
2998235,2025-03-26 11:07:43,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2998340,2025-03-26 11:56:16,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2998440,2025-03-26 12:35:18,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2998504,2025-03-26 12:59:02,12,Dag,False,3,12.55,0,Normal,Normal,Unødige og falske utrykninger
2998820,2025-03-26 14:59:41,14,Dag,False,3,9.65,0,Normal,Normal,Ulykke
2998978,2025-03-26 16:22:47,16,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2999001,2025-03-26 16:45:48,16,Dag,False,3,12.75,0,Normal,Normal,Andre typer oppdrag
2999043,2025-03-26 17:25:00,17,Dag,False,3,16.2,0,Normal,Normal,Unødige og falske utrykninger
2999219,2025-03-26 19:33:12,19,Natt,False,2,10.116666666666667,0,Normal,Normal,Unødige og falske utrykninger
2999276,2025-03-26 20:59:43,20,Natt,False,2,16.766666666666666,0,Normal,Normal,Brann
2999290,2025-03-26 21:30:20,21,Natt,False,2,9.8,0,Normal,Normal,Unødige og falske utrykninger
2999350,2025-03-26 23:31:45,23,Natt,False,2,14.133333333333333,0,Normal,Normal,Ulykke
2999488,2025-03-27 07:46:06,7,Dag,False,3,8.216666666666667,0,Normal,Normal,Unødige og falske utrykninger
2999545,2025-03-27 08:21:21,8,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2999567,2025-03-27 08:36:11,8,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2999625,2025-03-27 08:53:26,8,Dag,False,3,25.5,0,Normal,Normal,Unødige og falske utrykninger
2999634,2025-03-27 08:54:32,8,Dag,False,3,32.08333333333333,1,Degradert,Normal,Andre typer oppdrag
2999657,2025-03-27 09:03:46,9,Dag,False,3,13.95,2,Svikt,Degradert,Unødige og falske utrykninger
2999738,2025-03-27 09:32:40,9,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2999766,2025-03-27 09:41:24,9,Dag,False,3,6.816666666666666,1,Degradert,Normal,Andre typer oppdrag
3000171,2025-03-27 11:49:56,11,Dag,False,3,12.683333333333334,0,Normal,Normal,Unødige og falske utrykninger
3000323,2025-03-27 12:40:44,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3000330,2025-03-27 12:42:59,12,Dag,False,3,10.55,1,Degradert,Normal,Unødige og falske utrykninger
3000377,2025-03-27 12:58:00,12,Dag,False,3,19.4,0,Normal,Normal,Ulykke
3000403,2025-03-27 13:09:59,13,Dag,False,3,12.716666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3000526,2025-03-27 13:49:55,13,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3000796,2025-03-27 15:36:19,15,Dag,False,3,44.31666666666667,0,Normal,Normal,Brann
3000749,2025-03-27 15:36:28,15,Dag,False,3,4.616666666666667,1,Degradert,Normal,Ulykke
3000789,2025-03-27 15:59:13,15,Dag,False,3,12.233333333333333,1,Degradert,Normal,Ulykke
3000805,2025-03-27 16:08:57,16,Dag,False,3,11.116666666666667,2,Svikt,Degradert,Ulykke
3000897,2025-03-27 17:23:16,17,Dag,False,3,10.416666666666668,0,Normal,Normal,Unødige og falske utrykninger
3000908,2025-03-27 17:32:56,17,Dag,False,3,9.916666666666668,1,Degradert,Normal,Unødige og falske utrykninger
3000963,2025-03-27 18:16:31,18,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3000971,2025-03-27 18:18:10,18,Dag,False,3,9.7,1,Degradert,Normal,Brann
3001218,2025-03-27 22:22:07,22,Natt,False,2,16.816666666666666,0,Normal,Normal,Ulykke
3001295,2025-03-28 05:17:19,5,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3001360,2025-03-28 07:46:19,7,Dag,False,3,10.6,0,Normal,Normal,Andre typer oppdrag
3001655,2025-03-28 09:35:52,9,Dag,False,3,29.966666666666665,0,Normal,Normal,Andre typer oppdrag
3001679,2025-03-28 09:51:41,9,Dag,False,3,12.966666666666667,1,Degradert,Normal,Andre typer oppdrag
3001729,2025-03-28 10:04:44,10,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3001773,2025-03-28 10:18:34,10,Dag,False,3,13.65,0,Normal,Normal,Unødige og falske utrykninger
3001890,2025-03-28 11:08:21,11,Dag,False,3,16.28333333333333,0,Normal,Normal,Unødige og falske utrykninger
3001902,2025-03-28 11:17:34,11,Dag,False,3,12.966666666666667,1,Degradert,Normal,Ulykke
3002124,2025-03-28 12:34:11,12,Dag,False,3,10.95,0,Normal,Normal,Ulykke
3002282,2025-03-28 13:35:25,13,Dag,False,3,11.8,0,Normal,Normal,Unødige og falske utrykninger
3002296,2025-03-28 13:40:20,13,Dag,False,3,11.35,1,Degradert,Normal,Unødige og falske utrykninger
3002401,2025-03-28 14:36:37,14,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3002465,2025-03-28 15:01:24,15,Dag,False,3,13.65,0,Normal,Normal,Unødige og falske utrykninger
3002539,2025-03-28 15:42:22,15,Dag,False,3,10.483333333333334,0,Normal,Normal,Ulykke
3002574,2025-03-28 16:03:08,16,Dag,False,3,9.816666666666666,0,Normal,Normal,Ulykke
3002670,2025-03-28 17:18:23,17,Dag,False,3,13.416666666666666,0,Normal,Normal,Unødige og falske utrykninger
3002732,2025-03-28 18:33:49,18,Dag,False,3,9.5,0,Normal,Normal,Ulykke
3002877,2025-03-28 20:52:07,20,Natt,False,2,14.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3002923,2025-03-28 22:21:09,22,Natt,False,2,9.35,0,Normal,Normal,Ulykke
3002946,2025-03-28 23:23:18,23,Natt,False,2,18.85,0,Normal,Normal,Ulykke
3002991,2025-03-29 01:53:26,1,Natt,True,2,12.416666666666666,0,Normal,Normal,Ulykke
3003031,2025-03-29 05:11:47,5,Natt,True,2,11.95,0,Normal,Normal,Unødige og falske utrykninger
3003269,2025-03-29 10:45:45,10,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3003413,2025-03-29 12:26:00,12,Dag,True,2,8.9,0,Normal,Normal,Unødige og falske utrykninger
3003471,2025-03-29 13:22:18,13,Dag,True,2,25.65,0,Normal,Normal,Brann
3003485,2025-03-29 13:38:29,13,Dag,True,2,12.966666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
3003503,2025-03-29 13:49:48,13,Dag,True,2,25.5,1,Svikt,Degradert,Andre typer oppdrag
3003516,2025-03-29 13:59:10,13,Dag,True,2,13.083333333333334,1,Svikt,Degradert,Brann
3003526,2025-03-29 14:11:05,14,Dag,True,2,16.133333333333333,2,Svikt,Svikt,Brann
3003721,2025-03-29 16:49:01,16,Dag,True,2,8.116666666666667,0,Normal,Normal,Unødige og falske utrykninger
3003729,2025-03-29 16:54:43,16,Dag,True,2,8.366666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
3003933,2025-03-29 20:14:45,20,Natt,True,2,15.916666666666666,0,Normal,Normal,Unødige og falske utrykninger
3004001,2025-03-29 21:46:01,21,Natt,True,2,20.033333333333335,0,Normal,Normal,Brann
3004011,2025-03-29 22:02:43,22,Natt,True,2,12.966666666666667,1,Svikt,Degradert,Andre typer oppdrag
3004061,2025-03-30 00:23:47,0,Natt,True,2,9.283333333333333,0,Normal,Normal,Unødige og falske utrykninger
3004126,2025-03-30 05:49:51,5,Natt,True,2,14.733333333333333,0,Normal,Normal,Brann
3004332,2025-03-30 11:11:30,11,Dag,True,2,9.9,0,Normal,Normal,Unødige og falske utrykninger
3004392,2025-03-30 11:56:16,11,Dag,True,2,11.616666666666667,0,Normal,Normal,Unødige og falske utrykninger
3004414,2025-03-30 12:15:59,12,Dag,True,2,16.633333333333333,0,Normal,Normal,Ulykke
3004447,2025-03-30 12:58:59,12,Dag,True,2,8.916666666666668,0,Normal,Normal,Andre typer oppdrag
3004513,2025-03-30 14:13:37,14,Dag,True,2,14.266666666666667,0,Normal,Normal,Andre typer oppdrag
3004573,2025-03-30 15:01:20,15,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3004595,2025-03-30 15:15:06,15,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3004708,2025-03-30 17:29:55,17,Dag,True,2,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3004720,2025-03-30 17:36:16,17,Dag,True,2,20.1,1,Svikt,Degradert,Brann
3004954,2025-03-30 22:14:25,22,Natt,True,2,36.916666666666664,0,Normal,Normal,Brann
3004960,2025-03-30 22:24:03,22,Natt,True,2,12.966666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
3004969,2025-03-30 22:43:02,22,Natt,True,2,16.85,1,Svikt,Degradert,Ulykke
3005009,2025-03-31 00:50:32,0,Natt,False,2,12.933333333333334,0,Normal,Normal,Ulykke
3005031,2025-03-31 02:39:34,2,Natt,False,2,14.183333333333334,0,Normal,Normal,Unødige og falske utrykninger
